month,division,line,day_type,num_sched_trains,num_actual_trains,service delivered
2023-09-01,A DIVISION,1,1,1596,1499,93.9223058
2023-09-01,A DIVISION,1,2,1077,1053,97.7715877
2023-09-01,A DIVISION,2,1,2108,1955,92.7419355
2023-09-01,A DIVISION,2,2,1583,1510,95.3885028
2023-09-01,A DIVISION,3,1,1957,1862,95.1456311
2023-09-01,A DIVISION,3,2,1440,1399,97.1527778
2023-09-01,A DIVISION,4,2,2147,2052,95.5752212
2023-09-01,A DIVISION,4,1,2622,2470,94.2028986
2023-09-01,A DIVISION,5,2,1404,1323,94.2307692
2023-09-01,A DIVISION,5,1,2429,2252,92.7130506
2023-09-01,A DIVISION,6,2,1256,1198,95.3821656
2023-09-01,A DIVISION,6,1,1957,1855,94.7879407
2023-09-01,A DIVISION,7,1,2546,2435,95.64022
2023-09-01,A DIVISION,7,2,1368,1338,97.8070175
2023-09-01,A DIVISION,S 42nd,1,1919,1917,99.8957791
2023-09-01,A DIVISION,S 42nd,2,1092,1089,99.7252747
2023-09-01,B DIVISION,A,2,1481,1407,95.0033761
2023-09-01,B DIVISION,A,1,2432,2242,92.1875
2023-09-01,B DIVISION,B,1,1596,1456,91.2280702
2023-09-01,B DIVISION,C,1,1424,1277,89.6769663
2023-09-01,B DIVISION,C,2,1239,1076,86.8442292
2023-09-01,B DIVISION,D,1,1729,1621,93.7536148
2023-09-01,B DIVISION,D,2,1440,1358,94.3055556
2023-09-01,B DIVISION,E,2,720,656,91.1111111
2023-09-01,B DIVISION,E,1,1406,1309,93.1009957
2023-09-01,B DIVISION,F,2,1439,1326,92.1473245
2023-09-01,B DIVISION,F,1,2717,2470,90.9090909
2023-09-01,B DIVISION,G,2,2076,2094,100.867052
2023-09-01,B DIVISION,G,1,855,837,97.8947368
2023-09-01,B DIVISION,JZ,2,947,944,99.6832101
2023-09-01,B DIVISION,JZ,1,976,926,94.8770492
2023-09-01,B DIVISION,L,2,1403,1376,98.0755524
2023-09-01,B DIVISION,L,1,1823,1784,97.8606692
2023-09-01,B DIVISION,M,1,630,624,99.047619
2023-09-01,B DIVISION,M,2,560,541,96.6071429
2023-09-01,B DIVISION,N,2,1440,1374,95.4166667
2023-09-01,B DIVISION,N,1,1709,1566,91.6325336
2023-09-01,B DIVISION,Q,1,1957,1808,92.3863056
2023-09-01,B DIVISION,Q,2,1414,1355,95.8274399
2023-09-01,B DIVISION,R,2,1160,1041,89.7413793
2023-09-01,B DIVISION,R,1,2014,1864,92.5521351
2023-09-01,B DIVISION,S Fkln,1,684,680,99.4152047
2023-09-01,B DIVISION,S Fkln,2,800,800,100
2023-09-01,B DIVISION,S Rock,2,517,513,99.2263056
2023-09-01,B DIVISION,S Rock,1,399,396,99.2481203
2023-09-01,B DIVISION,W,1,741,617,83.265857
2023-09-01,Systemwide,Systemwide,1,40226,37722,93.7751703
2023-09-01,Systemwide,Systemwide,2,28003,26823,95.7861658
2023-08-01,A DIVISION,1,1,1932,1804,93.3747412
2023-08-01,A DIVISION,1,2,1005,953,94.8258706
2023-08-01,A DIVISION,2,1,2551,2345,91.9247354
2023-08-01,A DIVISION,2,2,1423,1368,96.1349262
2023-08-01,A DIVISION,3,2,960,946,98.5416667
2023-08-01,A DIVISION,3,1,2369,2232,94.2169692
2023-08-01,A DIVISION,4,2,1907,1875,98.3219717
2023-08-01,A DIVISION,4,1,3174,3001,94.5494644
2023-08-01,A DIVISION,5,2,1134,1106,97.5308642
2023-08-01,A DIVISION,5,1,2923,2674,91.4813548
2023-08-01,A DIVISION,6,1,2369,2225,93.9214859
2023-08-01,A DIVISION,6,2,1036,1000,96.5250965
2023-08-01,A DIVISION,7,1,3082,2871,93.1537962
2023-08-01,A DIVISION,7,2,1168,1152,98.630137
2023-08-01,A DIVISION,S 42nd,1,2323,2301,99.0529488
2023-08-01,A DIVISION,S 42nd,2,1266,1266,100
2023-08-01,B DIVISION,A,1,2941,2677,91.0234614
2023-08-01,B DIVISION,A,2,1433,1353,94.4173064
2023-08-01,B DIVISION,B,1,1894,1806,95.3537487
2023-08-01,B DIVISION,C,1,1721,1535,89.19233
2023-08-01,B DIVISION,C,2,1200,1123,93.5833333
2023-08-01,B DIVISION,D,1,2093,1964,93.8365982
2023-08-01,B DIVISION,D,2,800,795,99.375
2023-08-01,B DIVISION,E,2,320,305,95.3125
2023-08-01,B DIVISION,E,1,1778,1676,94.2632171
2023-08-01,B DIVISION,F,2,1039,843,81.1357074
2023-08-01,B DIVISION,F,1,3327,3069,92.245266
2023-08-01,B DIVISION,G,2,1884,1852,98.3014862
2023-08-01,B DIVISION,G,1,1035,1016,98.1642512
2023-08-01,B DIVISION,JZ,2,862,844,97.9118329
2023-08-01,B DIVISION,JZ,1,1187,1118,94.1870261
2023-08-01,B DIVISION,L,1,2208,2141,96.9655797
2023-08-01,B DIVISION,L,2,960,953,99.2708333
2023-08-01,B DIVISION,M,1,1815,1709,94.1597796
2023-08-01,B DIVISION,M,2,880,860,97.7272727
2023-08-01,B DIVISION,N,1,2050,1867,91.0731707
2023-08-01,B DIVISION,N,2,1280,1207,94.296875
2023-08-01,B DIVISION,Q,1,2369,2207,93.1616716
2023-08-01,B DIVISION,Q,2,1536,1431,93.1640625
2023-08-01,B DIVISION,R,1,2304,2123,92.1440972
2023-08-01,B DIVISION,R,2,1280,1232,96.25
2023-08-01,B DIVISION,S Fkln,2,704,698,99.1477273
2023-08-01,B DIVISION,S Fkln,1,828,827,99.8792271
2023-08-01,B DIVISION,S Rock,1,483,484,100.2070393
2023-08-01,B DIVISION,S Rock,2,452,443,98.0088496
2023-08-01,B DIVISION,W,1,897,796,88.7402453
2023-08-01,Systemwide,Systemwide,1,49653,46468,93.5854833
2023-08-01,Systemwide,Systemwide,2,24529,23605,96.2330303
2023-07-01,A DIVISION,1,1,1680,1622,96.547619
2023-07-01,A DIVISION,1,2,1199,1180,98.4153461
2023-07-01,A DIVISION,2,1,2218,2086,94.0486925
2023-07-01,A DIVISION,2,2,1742,1693,97.1871412
2023-07-01,A DIVISION,3,1,2060,1988,96.5048544
2023-07-01,A DIVISION,3,2,1280,1253,97.890625
2023-07-01,A DIVISION,4,1,2760,2611,94.6014493
2023-07-01,A DIVISION,4,2,2379,2318,97.4358974
2023-07-01,A DIVISION,5,1,2536,2348,92.5867508
2023-07-01,A DIVISION,5,2,1038,1018,98.0732177
2023-07-01,A DIVISION,6,1,2060,1986,96.407767
2023-07-01,A DIVISION,6,2,1195,1160,97.0711297
2023-07-01,A DIVISION,7,1,2680,2539,94.738806
2023-07-01,A DIVISION,7,2,1616,1553,96.1014851
2023-07-01,A DIVISION,S 42nd,2,1731,1729,99.8844598
2023-07-01,A DIVISION,S 42nd,1,2020,1980,98.019802
2023-07-01,B DIVISION,A,1,2560,2379,92.9296875
2023-07-01,B DIVISION,A,2,1339,1302,97.2367438
2023-07-01,B DIVISION,B,1,1678,1535,91.4779499
2023-07-01,B DIVISION,C,1,1480,1389,93.8513514
2023-07-01,B DIVISION,C,2,1040,1002,96.3461538
2023-07-01,B DIVISION,D,1,1820,1687,92.6923077
2023-07-01,B DIVISION,D,2,1473,1445,98.0991174
2023-07-01,B DIVISION,E,2,800,739,92.375
2023-07-01,B DIVISION,E,1,1560,1444,92.5641026
2023-07-01,B DIVISION,F,2,1599,1495,93.495935
2023-07-01,B DIVISION,F,1,2900,2711,93.4827586
2023-07-01,B DIVISION,G,2,2308,2243,97.1837088
2023-07-01,B DIVISION,G,1,900,881,97.8888889
2023-07-01,B DIVISION,JZ,1,1020,969,95
2023-07-01,B DIVISION,JZ,2,828,841,101.5700483
2023-07-01,B DIVISION,L,1,1920,1885,98.1770833
2023-07-01,B DIVISION,L,2,1624,1560,96.0591133
2023-07-01,B DIVISION,M,1,1800,1634,90.7777778
2023-07-01,B DIVISION,M,2,856,835,97.546729
2023-07-01,B DIVISION,N,1,1740,1586,91.1494253
2023-07-01,B DIVISION,N,2,864,821,95.0231481
2023-07-01,B DIVISION,Q,1,2060,1890,91.7475728
2023-07-01,B DIVISION,Q,2,2323,2162,93.0693069
2023-07-01,B DIVISION,R,1,1980,1806,91.2121212
2023-07-01,B DIVISION,R,2,880,831,94.4318182
2023-07-01,B DIVISION,S Fkln,1,720,715,99.3055556
2023-07-01,B DIVISION,S Fkln,2,880,880,100
2023-07-01,B DIVISION,S Rock,2,452,448,99.1150442
2023-07-01,B DIVISION,S Rock,1,420,417,99.2857143
2023-07-01,B DIVISION,W,1,760,685,90.1315789
2023-07-01,Systemwide,Systemwide,2,29446,28508,96.8145079
2023-07-01,Systemwide,Systemwide,1,43332,40773,94.0944337
2023-06-01,A DIVISION,1,1,1848,1742,94.2640693
2023-06-01,A DIVISION,1,2,990,961,97.0707071
2023-06-01,A DIVISION,2,1,2440,2333,95.6147541
2023-06-01,A DIVISION,2,2,1568,1497,95.4719388
2023-06-01,A DIVISION,3,2,1280,1241,96.953125
2023-06-01,A DIVISION,3,1,2266,2189,96.6019417
2023-06-01,A DIVISION,4,2,1905,1795,94.2257218
2023-06-01,A DIVISION,4,1,3036,2906,95.7180501
2023-06-01,A DIVISION,5,1,2794,2610,93.4144596
2023-06-01,A DIVISION,5,2,1194,1138,95.3098827
2023-06-01,A DIVISION,6,1,2266,2216,97.7934687
2023-06-01,A DIVISION,6,2,983,946,96.2360122
2023-06-01,A DIVISION,7,2,1234,1203,97.4878444
2023-06-01,A DIVISION,7,1,2948,2807,95.2170963
2023-06-01,A DIVISION,S 42nd,1,2222,2216,99.729973
2023-06-01,A DIVISION,S 42nd,2,1482,1482,100
2023-06-01,B DIVISION,A,2,1526,1355,88.7942333
2023-06-01,B DIVISION,A,1,2816,2615,92.8622159
2023-06-01,B DIVISION,B,1,1848,1698,91.8831169
2023-06-01,B DIVISION,C,1,1650,1526,92.4848485
2023-06-01,B DIVISION,C,2,1280,1085,84.765625
2023-06-01,B DIVISION,D,2,1280,1207,94.296875
2023-06-01,B DIVISION,D,1,2008,1878,93.5258964
2023-06-01,B DIVISION,E,2,160,160,100
2023-06-01,B DIVISION,E,1,1716,1601,93.2983683
2023-06-01,B DIVISION,F,1,3102,2925,94.2940039
2023-06-01,B DIVISION,F,2,1120,1052,93.9285714
2023-06-01,B DIVISION,G,1,990,970,97.979798
2023-06-01,B DIVISION,G,2,1536,1504,97.9166667
2023-06-01,B DIVISION,JZ,1,1122,1093,97.4153298
2023-06-01,B DIVISION,JZ,2,716,682,95.2513966
2023-06-01,B DIVISION,L,1,2112,2015,95.407197
2023-06-01,B DIVISION,L,2,1808,1736,96.0176991
2023-06-01,B DIVISION,M,1,1949,1797,92.2011288
2023-06-01,B DIVISION,M,2,362,345,95.3038674
2023-06-01,B DIVISION,N,1,1958,1809,92.3901941
2023-06-01,B DIVISION,N,2,1279,1184,92.5723221
2023-06-01,B DIVISION,Q,2,1698,1568,92.343934
2023-06-01,B DIVISION,Q,1,2266,2156,95.1456311
2023-06-01,B DIVISION,R,1,2178,2023,92.8833792
2023-06-01,B DIVISION,R,2,1280,1205,94.140625
2023-06-01,B DIVISION,S Fkln,1,792,790,99.7474747
2023-06-01,B DIVISION,S Fkln,2,608,608,100
2023-06-01,B DIVISION,S Rock,2,452,415,91.8141593
2023-06-01,B DIVISION,S Rock,1,462,462,100
2023-06-01,B DIVISION,W,1,858,788,91.8414918
2023-06-01,Systemwide,Systemwide,1,47647,45165,94.7908578
2023-06-01,Systemwide,Systemwide,2,25741,24369,94.6699817
2023-05-01,A DIVISION,1,1,1848,1771,95.8333333
2023-05-01,A DIVISION,1,2,959,925,96.4546403
2023-05-01,A DIVISION,2,1,2437,2314,94.9528108
2023-05-01,A DIVISION,2,2,1340,1210,90.2985075
2023-05-01,A DIVISION,3,1,2266,2196,96.9108561
2023-05-01,A DIVISION,3,2,1120,1100,98.2142857
2023-05-01,A DIVISION,4,1,3036,2876,94.7299078
2023-05-01,A DIVISION,4,2,1906,1791,93.9664218
2023-05-01,A DIVISION,5,1,2662,2469,92.7498122
2023-05-01,A DIVISION,5,2,1164,1119,96.1340206
2023-05-01,A DIVISION,6,1,2266,2133,94.1306267
2023-05-01,A DIVISION,6,2,956,933,97.5941423
2023-05-01,A DIVISION,7,1,2948,2864,97.1506106
2023-05-01,A DIVISION,7,2,1272,1204,94.6540881
2023-05-01,A DIVISION,S 42nd,1,2222,2221,99.9549955
2023-05-01,A DIVISION,S 42nd,2,1464,1464,100
2023-05-01,B DIVISION,A,1,2816,2630,93.3948864
2023-05-01,B DIVISION,A,2,1146,1072,93.5427574
2023-05-01,B DIVISION,B,1,1840,1717,93.3152174
2023-05-01,B DIVISION,C,1,1650,1539,93.2727273
2023-05-01,B DIVISION,C,2,960,909,94.6875
2023-05-01,B DIVISION,D,1,2001,1851,92.5037481
2023-05-01,B DIVISION,D,2,1280,1139,88.984375
2023-05-01,B DIVISION,E,2,240,233,97.0833333
2023-05-01,B DIVISION,E,1,1716,1570,91.4918415
2023-05-01,B DIVISION,F,2,1200,1168,97.3333333
2023-05-01,B DIVISION,F,1,3141,2923,93.0595352
2023-05-01,B DIVISION,G,2,1152,1132,98.2638889
2023-05-01,B DIVISION,G,1,990,964,97.3737374
2023-05-01,B DIVISION,JZ,2,716,686,95.8100559
2023-05-01,B DIVISION,JZ,1,1122,1101,98.1283422
2023-05-01,B DIVISION,L,1,2112,2098,99.3371212
2023-05-01,B DIVISION,L,2,1596,1566,98.1203008
2023-05-01,B DIVISION,M,1,1958,1825,93.2073544
2023-05-01,B DIVISION,M,2,362,350,96.6850829
2023-05-01,B DIVISION,N,2,1280,1105,86.328125
2023-05-01,B DIVISION,N,1,1958,1820,92.9519918
2023-05-01,B DIVISION,Q,1,2266,2161,95.3662842
2023-05-01,B DIVISION,Q,2,1615,1572,97.3374613
2023-05-01,B DIVISION,R,1,2178,2043,93.8016529
2023-05-01,B DIVISION,R,2,1200,1139,94.9166667
2023-05-01,B DIVISION,S Fkln,2,704,702,99.7159091
2023-05-01,B DIVISION,S Fkln,1,792,787,99.3686869
2023-05-01,B DIVISION,S Rock,2,226,223,98.6725664
2023-05-01,B DIVISION,S Rock,1,462,459,99.3506494
2023-05-01,B DIVISION,W,1,858,790,92.0745921
2023-05-01,Systemwide,Systemwide,1,47545,45122,94.9037754
2023-05-01,Systemwide,Systemwide,2,23858,22742,95.3223237
2023-04-01,A DIVISION,1,1,1680,1592,94.7619048
2023-04-01,A DIVISION,1,2,1198,1177,98.2470785
2023-04-01,A DIVISION,2,1,2217,2097,94.5872801
2023-04-01,A DIVISION,2,2,1739,1681,96.6647499
2023-04-01,A DIVISION,3,1,2060,1966,95.4368932
2023-04-01,A DIVISION,3,2,1600,1592,99.5
2023-04-01,A DIVISION,4,1,2760,2635,95.4710145
2023-04-01,A DIVISION,4,2,2381,2309,96.9760605
2023-04-01,A DIVISION,5,2,1006,981,97.5149105
2023-04-01,A DIVISION,5,1,2514,2367,94.1527446
2023-04-01,A DIVISION,6,1,2060,1981,96.1650485
2023-04-01,A DIVISION,6,2,1195,1143,95.6485356
2023-04-01,A DIVISION,7,1,2680,2603,97.1268657
2023-04-01,A DIVISION,7,2,1616,1514,93.6881188
2023-04-01,A DIVISION,S 42nd,2,1731,1727,99.7689197
2023-04-01,A DIVISION,S 42nd,1,2020,2016,99.8019802
2023-04-01,B DIVISION,A,1,2560,2445,95.5078125
2023-04-01,B DIVISION,A,2,1721,1533,89.0761185
2023-04-01,B DIVISION,B,1,1640,1574,95.9756098
2023-04-01,B DIVISION,C,1,1500,1460,97.3333333
2023-04-01,B DIVISION,C,2,1440,1220,84.7222222
2023-04-01,B DIVISION,D,2,1441,1411,97.9181124
2023-04-01,B DIVISION,D,1,1820,1717,94.3406593
2023-04-01,B DIVISION,E,2,640,621,97.03125
2023-04-01,B DIVISION,E,1,1525,1446,94.8196721
2023-04-01,B DIVISION,F,2,1600,1546,96.625
2023-04-01,B DIVISION,F,1,2900,2790,96.2068966
2023-04-01,B DIVISION,G,2,1536,1502,97.7864583
2023-04-01,B DIVISION,G,1,900,896,99.5555556
2023-04-01,B DIVISION,JZ,2,895,876,97.877095
2023-04-01,B DIVISION,JZ,1,1020,1003,98.3333333
2023-04-01,B DIVISION,L,2,1412,1389,98.3711048
2023-04-01,B DIVISION,L,1,1920,1901,99.0104167
2023-04-01,B DIVISION,M,2,905,884,97.679558
2023-04-01,B DIVISION,M,1,1800,1692,94
2023-04-01,B DIVISION,N,1,1780,1679,94.3258427
2023-04-01,B DIVISION,N,2,1597,1508,94.4270507
2023-04-01,B DIVISION,Q,2,1824,1734,95.0657895
2023-04-01,B DIVISION,Q,1,2060,1976,95.9223301
2023-04-01,B DIVISION,R,1,1980,1874,94.6464646
2023-04-01,B DIVISION,R,2,1440,1392,96.6666667
2023-04-01,B DIVISION,S Fkln,2,880,879,99.8863636
2023-04-01,B DIVISION,S Fkln,1,720,720,100
2023-04-01,B DIVISION,S Rock,1,420,420,100
2023-04-01,B DIVISION,S Rock,2,435,425,97.7011494
2023-04-01,B DIVISION,W,2,95,72,75.7894737
2023-04-01,B DIVISION,W,1,780,725,92.9487179
2023-04-01,Systemwide,Systemwide,1,43316,41575,95.9807
2023-04-01,Systemwide,Systemwide,2,30327,29116,96.0068586
2023-03-01,A DIVISION,1,2,959,924,96.350365
2023-03-01,A DIVISION,1,1,1932,1878,97.2049689
2023-03-01,A DIVISION,2,2,1564,1522,97.314578
2023-03-01,A DIVISION,2,1,2551,2424,95.0215602
2023-03-01,A DIVISION,3,1,2369,2288,96.5808358
2023-03-01,A DIVISION,3,2,640,612,95.625
2023-03-01,A DIVISION,4,2,1907,1808,94.8085999
2023-03-01,A DIVISION,4,1,3174,3050,96.0932577
2023-03-01,A DIVISION,5,1,2929,2783,95.0153636
2023-03-01,A DIVISION,5,2,681,682,100.1468429
2023-03-01,A DIVISION,6,1,2369,2306,97.3406501
2023-03-01,A DIVISION,6,2,956,941,98.4309623
2023-03-01,A DIVISION,7,1,3082,2945,95.5548345
2023-03-01,A DIVISION,7,2,960,957,99.6875
2023-03-01,A DIVISION,S 42nd,1,2323,2296,98.8377099
2023-03-01,A DIVISION,S 42nd,2,1180,1154,97.7966102
2023-03-01,B DIVISION,A,1,2944,2723,92.4932065
2023-03-01,B DIVISION,A,2,1433,1180,82.3447313
2023-03-01,B DIVISION,B,1,1922,1792,93.2362123
2023-03-01,B DIVISION,C,1,1725,1633,94.6666667
2023-03-01,B DIVISION,C,2,1200,974,81.1666667
2023-03-01,B DIVISION,D,2,1280,1217,95.078125
2023-03-01,B DIVISION,D,1,2093,1986,94.887721
2023-03-01,B DIVISION,E,2,640,629,98.28125
2023-03-01,B DIVISION,E,1,1794,1633,91.025641
2023-03-01,B DIVISION,F,2,1280,1220,95.3125
2023-03-01,B DIVISION,F,1,3321,3035,91.3881361
2023-03-01,B DIVISION,G,2,1536,1519,98.8932292
2023-03-01,B DIVISION,G,1,1035,1026,99.1304348
2023-03-01,B DIVISION,JZ,2,716,689,96.2290503
2023-03-01,B DIVISION,JZ,1,1173,1171,99.829497
2023-03-01,B DIVISION,L,2,913,898,98.3570646
2023-03-01,B DIVISION,L,1,2208,2134,96.6485507
2023-03-01,B DIVISION,M,2,704,689,97.8693182
2023-03-01,B DIVISION,M,1,2070,1863,90
2023-03-01,B DIVISION,N,2,1276,1218,95.4545455
2023-03-01,B DIVISION,N,1,2047,1927,94.1377626
2023-03-01,B DIVISION,Q,2,1856,1815,97.7909483
2023-03-01,B DIVISION,Q,1,2369,2235,94.3436049
2023-03-01,B DIVISION,R,2,1120,1087,97.0535714
2023-03-01,B DIVISION,R,1,2277,2112,92.7536232
2023-03-01,B DIVISION,S Fkln,1,828,826,99.7584541
2023-03-01,B DIVISION,S Fkln,2,528,528,100
2023-03-01,B DIVISION,S Rock,2,435,431,99.0804598
2023-03-01,B DIVISION,S Rock,1,483,480,99.378882
2023-03-01,B DIVISION,W,1,897,834,92.9765886
2023-03-01,B DIVISION,W,2,190,170,89.4736842
2023-03-01,Systemwide,Systemwide,1,49915,47380,94.9213663
2023-03-01,Systemwide,Systemwide,2,23954,22864,95.4496118
2023-02-01,A DIVISION,1,1,1596,1538,96.3659148
2023-02-01,A DIVISION,1,2,960,930,96.875
2023-02-01,A DIVISION,2,1,2109,2037,96.5860597
2023-02-01,A DIVISION,2,2,1421,1381,97.1850809
2023-02-01,A DIVISION,3,1,1917,1878,97.9655712
2023-02-01,A DIVISION,3,2,800,802,100.25
2023-02-01,A DIVISION,4,1,2622,2488,94.8893974
2023-02-01,A DIVISION,4,2,1903,1859,97.6878613
2023-02-01,A DIVISION,5,1,2451,2261,92.248062
2023-02-01,A DIVISION,5,2,838,812,96.8973747
2023-02-01,A DIVISION,6,1,1957,1903,97.2406745
2023-02-01,A DIVISION,6,2,956,934,97.6987448
2023-02-01,A DIVISION,7,1,2546,2473,97.1327573
2023-02-01,A DIVISION,7,2,960,886,92.2916667
2023-02-01,A DIVISION,S 42nd,1,1919,1917,99.8957791
2023-02-01,A DIVISION,S 42nd,2,1464,1464,100
2023-02-01,B DIVISION,A,1,2432,2302,94.6546053
2023-02-01,B DIVISION,A,2,1529,1478,96.6644866
2023-02-01,B DIVISION,B,1,1596,1522,95.3634085
2023-02-01,B DIVISION,C,1,1425,1349,94.6666667
2023-02-01,B DIVISION,C,2,1280,1202,93.90625
2023-02-01,B DIVISION,D,2,1281,1103,86.1046058
2023-02-01,B DIVISION,D,1,1730,1648,95.2601156
2023-02-01,B DIVISION,E,2,640,623,97.34375
2023-02-01,B DIVISION,E,1,1458,1387,95.1303155
2023-02-01,B DIVISION,F,2,1120,1088,97.1428571
2023-02-01,B DIVISION,F,1,2743,2526,92.0889537
2023-02-01,B DIVISION,G,2,1536,1519,98.8932292
2023-02-01,B DIVISION,G,1,855,838,98.0116959
2023-02-01,B DIVISION,JZ,1,969,963,99.380805
2023-02-01,B DIVISION,JZ,2,537,528,98.3240223
2023-02-01,B DIVISION,L,1,1824,1803,98.8486842
2023-02-01,B DIVISION,L,2,1356,1343,99.0412979
2023-02-01,B DIVISION,M,1,1522,1422,93.4296978
2023-02-01,B DIVISION,M,2,523,519,99.2351816
2023-02-01,B DIVISION,N,1,1691,1593,94.2046127
2023-02-01,B DIVISION,N,2,1277,1107,86.6875489
2023-02-01,B DIVISION,Q,1,1957,1800,91.9775166
2023-02-01,B DIVISION,Q,2,1776,1727,97.240991
2023-02-01,B DIVISION,R,1,1881,1767,93.9393939
2023-02-01,B DIVISION,R,2,1120,1009,90.0892857
2023-02-01,B DIVISION,S Fkln,1,684,684,100
2023-02-01,B DIVISION,S Fkln,2,704,702,99.7159091
2023-02-01,B DIVISION,S Rock,1,399,393,98.4962406
2023-02-01,B DIVISION,S Rock,2,452,451,99.7787611
2023-02-01,B DIVISION,W,1,740,693,93.6486486
2023-02-01,B DIVISION,W,2,285,271,95.0877193
2023-02-01,Systemwide,Systemwide,1,41023,39185,95.5195866
2023-02-01,Systemwide,Systemwide,2,24718,23738,96.0352779
2023-01-01,A DIVISION,1,1,1764,1700,96.3718821
2023-01-01,A DIVISION,1,2,1080,1042,96.4814815
2023-01-01,A DIVISION,2,1,2331,2244,96.2676963
2023-01-01,A DIVISION,2,2,2095,1975,94.2720764
2023-01-01,A DIVISION,3,1,2163,2098,96.9949145
2023-01-01,A DIVISION,3,2,1120,1118,99.8214286
2023-01-01,A DIVISION,4,1,2898,2748,94.8240166
2023-01-01,A DIVISION,4,2,2144,2111,98.4608209
2023-01-01,A DIVISION,5,1,2709,2558,94.4259874
2023-01-01,A DIVISION,5,2,1305,1267,97.0881226
2023-01-01,A DIVISION,6,1,2163,2105,97.3185391
2023-01-01,A DIVISION,6,2,1075,1057,98.3255814
2023-01-01,A DIVISION,7,1,2814,2759,98.0454869
2023-01-01,A DIVISION,7,2,1320,1293,97.9545455
2023-01-01,A DIVISION,S 42nd,1,2121,2118,99.8585573
2023-01-01,A DIVISION,S 42nd,2,1638,1637,99.9389499
2023-01-01,B DIVISION,A,1,2689,2525,93.9010785
2023-01-01,B DIVISION,A,2,1526,1505,98.6238532
2023-01-01,B DIVISION,B,1,1736,1685,97.062212
2023-01-01,B DIVISION,C,1,1575,1486,94.3492063
2023-01-01,B DIVISION,C,2,1440,1394,96.8055556
2023-01-01,B DIVISION,D,1,1897,1789,94.3068002
2023-01-01,B DIVISION,D,2,1442,1420,98.4743412
2023-01-01,B DIVISION,E,2,720,681,94.5833333
2023-01-01,B DIVISION,E,1,1638,1554,94.8717949
2023-01-01,B DIVISION,F,1,3040,2907,95.625
2023-01-01,B DIVISION,F,2,1440,1367,94.9305556
2023-01-01,B DIVISION,G,2,1728,1703,98.5532407
2023-01-01,B DIVISION,G,1,945,938,99.2592593
2023-01-01,B DIVISION,JZ,1,1071,1076,100.4668534
2023-01-01,B DIVISION,JZ,2,620,605,97.5806452
2023-01-01,B DIVISION,L,1,2016,1937,96.0813492
2023-01-01,B DIVISION,L,2,913,911,99.7809419
2023-01-01,B DIVISION,M,2,588,574,97.6190476
2023-01-01,B DIVISION,M,1,1890,1777,94.021164
2023-01-01,B DIVISION,N,1,1869,1808,96.7362226
2023-01-01,B DIVISION,N,2,1440,1385,96.1805556
2023-01-01,B DIVISION,Q,1,2163,2076,95.9778086
2023-01-01,B DIVISION,Q,2,2008,1919,95.5677291
2023-01-01,B DIVISION,R,1,2079,1983,95.3823954
2023-01-01,B DIVISION,R,2,1440,1398,97.0833333
2023-01-01,B DIVISION,S Fkln,1,756,756,100
2023-01-01,B DIVISION,S Fkln,2,608,608,100
2023-01-01,B DIVISION,S Rock,1,441,436,98.8662132
2023-01-01,B DIVISION,S Rock,2,500,491,98.2
2023-01-01,B DIVISION,W,1,818,784,95.8435208
2023-01-01,Systemwide,Systemwide,1,45586,43847,96.1852323
2023-01-01,Systemwide,Systemwide,2,28190,27461,97.4139766
2022-12-01,A DIVISION,1,1,1764,1683,95.4081633
2022-12-01,A DIVISION,1,2,1104,1061,96.1050725
2022-12-01,A DIVISION,2,1,2331,2191,93.993994
2022-12-01,A DIVISION,2,2,2106,1950,92.5925926
2022-12-01,A DIVISION,3,1,2163,2056,95.0531669
2022-12-01,A DIVISION,3,2,1440,1401,97.2916667
2022-12-01,A DIVISION,4,1,2904,2734,94.1460055
2022-12-01,A DIVISION,4,2,2148,2045,95.2048417
2022-12-01,A DIVISION,5,1,2709,2462,90.8822444
2022-12-01,A DIVISION,5,2,1034,995,96.2282398
2022-12-01,A DIVISION,6,1,2163,2033,93.9898289
2022-12-01,A DIVISION,6,2,1073,996,92.8238583
2022-12-01,A DIVISION,7,1,2818,2725,96.6997871
2022-12-01,A DIVISION,7,2,1568,1521,97.002551
2022-12-01,A DIVISION,S 42nd,2,1656,1653,99.8188406
2022-12-01,A DIVISION,S 42nd,1,2121,2117,99.8114097
2022-12-01,B DIVISION,A,2,1719,1651,96.0442118
2022-12-01,B DIVISION,A,1,2688,2509,93.3407738
2022-12-01,B DIVISION,B,1,1722,1622,94.1927991
2022-12-01,B DIVISION,C,1,1579,1444,91.450285
2022-12-01,B DIVISION,C,2,1440,1348,93.6111111
2022-12-01,B DIVISION,D,2,1442,1352,93.7586685
2022-12-01,B DIVISION,D,1,1890,1771,93.7037037
2022-12-01,B DIVISION,E,2,560,541,96.6071429
2022-12-01,B DIVISION,E,1,1326,1242,93.6651584
2022-12-01,B DIVISION,F,1,3045,2796,91.8226601
2022-12-01,B DIVISION,F,2,1440,1368,95
2022-12-01,B DIVISION,G,1,945,942,99.6825397
2022-12-01,B DIVISION,G,2,1536,1489,96.9401042
2022-12-01,B DIVISION,JZ,2,633,590,93.206951
2022-12-01,B DIVISION,JZ,1,1071,1025,95.7049486
2022-12-01,B DIVISION,L,2,2039,1961,96.1745954
